Identifier (RIC),Company Name,Country of Exchange,GICS Industry Name,"Company Market Capitalization
(USD)",ISIN,"ESG Score
(FY-1)","ESG Score
(FY-2)","ESG Score
(FY-3)","ESG Score
(FY-4)","ESG Score
(FY-5)","ESG Score
(FY-6)","ESG Score
(FY-7)","ESG Score
(FY-8)","ESG Score
(FY-9)","ESG Score
(FY-10)","ESG Score
(FY-11)","ESG Score
(FY-12)","ESG Score
(FY-13)","ESG Score
(FY-14)","ESG Score
(FY-15)","ESG Score
(FY-16)","ESG Score
(FY-17)","ESG Score
(FY-18)","ESG Score
(FY-19)","ESG Score
(FY-20)","ESG Score
(FY-21)","ESG Score
(FY-22)","ESG Score
(FY-23)","ESG Score
(FY-24)","ESG Score
(FY-25)","Controversies Score
(FY0)","Environmental Pillar ESG Score
(FY0)","Social Pillar ESG Score
(FY0)","Governance Pillar ESG Score
(FY0)","ESG Score
(FY0)"
VNDA.OQ,Vanda Pharmaceuticals Inc,United States of America,Biotechnology,381860818.7,US9216591084,25.7617316984027,23.1568123798094,24.6171684616219,33.1540622870323,32.4643393248273,26.6039551148919,28.1050334689214,25.6242870894271,,,,,,,,,,,,,,,,,,0,0,0,2.461538,28.2642463545716
GBLI.OQ,Global Indemnity Group LLC,United States of America,Insurance,381298214.7,US37959R1032,24.8771393443611,24.2836237601379,24.0861715345204,29.0957930280579,26.7047545654103,26.4661476031243,24.7638830443942,20.3107628188457,,,,,,,,,,,,,,,,,,0,0.75,0,1.857143,17.2576982285991
ELMD.A,Electromed Inc,United States of America,Health Care Equipment & Supplies,378481725.44,US2854091087,29.856807093029,41.3849903596494,40.4306976891007,45.4258480302112,32.3760977634051,35.0956339559085,,,,,,,,,,,,,,,,,,,,0,0,0,2.230769,27.8412005555299
ASTL.OQ,Algoma Steel Group Inc,United States of America,Metals & Mining,378268055.44,CA0156581070,33.9173836046922,,,,,,,,,,,,,,,,,,,,,,,,,0,1.785714,2,1.923077,39.0282610021618
VALU.OQ,Value Line Inc,United States of America,Capital Markets,377554712.36,US9204371002,9.37994875004484,12.5188719697155,10.2830441437836,8.86307383327625,12.6669011342195,11.2299683755391,11.5725721869531,12.8376002774152,,,,,,,,,,,,,,,,,,0,0,0,1.571429,9.31739658324888
TRVG.OQ,Trivago NV,United States of America,Interactive Media & Services,377543713.8,US89686D3035,13.1645878768353,15.0046003747177,17.3402236664973,13.5404251000914,,,,,,,,,,,,,,,,,,,,,,0,0.75,0.5,0.727273,15.2104893307379
FNLC.OQ,First Bancorp Inc,United States of America,Banks,377286862.68,US31866P1021,42.7938295334112,38.9389989206786,33.8056994551007,36.4054465765764,37.0981212834292,38.3359450734275,40.7714505667973,,,,,,,,,,,,,,,,,,,0,1.5,0.5,2.785714,54.3616326940302
NPWR.N,NET Power Inc,United States of America,Electrical Equipment,375352007.27,US64107A1051,10.3493613509018,10.5549626900876,,,,,,,,,,,,,,,,,,,,,,,,0,0.266667,0,2.2,10.3304292575839
NATR.OQ,Nature's Sunshine Products Inc,United States of America,Personal Care Products,374030206.17,US6390271012,42.0492148856531,39.2651106980974,33.2272175468908,19.260966713701,17.8931264432949,19.5335129009084,17.3824050479314,,,,,,,,,,,,,,,,,,,0,1.823529,1,3,50.3225669291477
RNGR.N,Ranger Energy Services Inc,United States of America,Energy Equipment & Services,374007946.02,US75282U1043,14.1494435505868,16.0360142510601,16.6309965663562,14.0451503328189,15.3633389763855,16.3740520154061,13.3819546352365,,,,,,,,,,,,,,,,,,,0,0.571429,0,1.928571,25.2569709696166
BKKT.N,Bakkt Inc,United States of America,Capital Markets,373405193.73,US05759B3050,38.2486912376591,30.5265385844142,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,1.428571,39.3284842093536
GCO.N,Genesco Inc,United States of America,Specialty Retail,372861083.61,US3715321028,43.3019790053589,46.6413943324871,47.6059127138962,45.6190058873025,43.4414647324927,43.4884881993443,45.0154773168722,37.9479080810217,38.9778599208844,,,,,,,,,,,,,,,,,0,1.111111,1.75,3.125,48.3747128678141
XNET.OQ,Xunlei Ltd,United States of America,Software,372374636.4,US98419E1082,18.2306686573203,23.4986582523952,25.4737355309136,23.9908335312854,26.9009448872527,,,,,,,,,,,,,,,,,,,,,0,0.75,0,0.769231,18.6060731853781
ULH.OQ,Universal Logistics Holdings Inc,United States of America,Ground Transportation,371812643.1,US91388P1057,14.4329500359511,18.4303201518563,21.1177821683675,22.9968351121854,20.7574567807161,21.7689260707606,20.3157319780436,21.7761027203441,19.3427782917892,,,,,,,,,,,,,,,,,0,0.666667,0.5,2.4,19.2252150691395
SLP.OQ,Simulations Plus Inc,United States of America,Health Care Technology,371530274.06,US8292141053,52.664558722757,49.3622590969691,38.8040840895721,35.8232033613971,39.3367846322986,15.3420458145651,1.46598150066987,,,,,,,,,,,,,,,,,,,0,1,1.428571,2.615385,57.4177800801559
LPRO.OQ,Open Lending Corp,United States of America,Capital Markets,370349387.44,US68373J1043,18.1202414649678,17.0599126056937,15.3351019551607,16.516999799301,2.4727670264624,,,,,,,,,,,,,,,,,,,,,0,0.75,0,1.428571,11.5255695838693
XRX.OQ,Xerox Holdings Corp,United States of America,"Technology Hardware, Storage & Peripherals",370106299.13,US98421M1062,73.6688652963135,70.0645053604877,71.6620891382648,64.7013691720976,66.0799172083461,75.6199739812344,68.5210311333552,68.5088774068663,70.780076452067,60.6535291754982,70.9443747856388,65.3630413414354,69.3803912508709,72.8912227300147,76.7717864485787,85.1951834953769,88.7263379131059,75.3964288510441,61.0102944415575,,,,,,,0,3.461538,3.714286,4.625,73.4294725878533
SVCO.OQ,Silvaco Group Inc,United States of America,Software,369380694.1,US82728C1027,30.6901551249732,,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,2.153846,35.1353525846738
LAND.OQ,Gladstone Land Corp,United States of America,Specialized REITs,369249064.88,US3765491010,11.5788185110276,11.9898462506322,13.8890998258378,8.74897039507365,9.54022364337096,9.42192627018362,6.12472480734708,8.44428655922691,,,,,,,,,,,,,,,,,,0,1,0,1.6,12.2675615643775
TLS.OQ,Telos Corp,United States of America,Software,368110341,US87969B1017,38.4458705477433,39.777269394565,25.9639302637511,31.096140280709,24.2279685994568,,,,,,,,,,,,,,,,,,,,,0,1,0.875,2.692308,36.6276955791672
PLAY.OQ,"Dave and Buster's Entertainment, Inc",United States of America,"Hotels, Restaurants & Leisure",368064382.52,US2383371091,58.7679116773021,51.5786601158588,43.9761854496377,45.6304529048025,48.2004948104112,33.1443243898387,39.5469394941309,28.4455718677715,23.6985221873422,,,,,,,,,,,,,,,,,0,0.888889,1,3.125,48.0263766170302
USCB.OQ,USCB Financial Holdings Inc,United States of America,Banks,367834946,US90355N1019,25.7376149355483,28.6652876423085,34.3136751435569,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,2.428571,26.7753474166631
LAB.OQ,Standard BioTools Inc,United States of America,Life Sciences Tools & Services,367113929.1894,US34385P1084,34.9267150373155,33.7958685496326,30.1731190284873,36.4125193576843,19.4431111269927,16.5164088400557,18.3868190414876,,,,,,,,,,,,,,,,,,,0,0.333333,1,2.230769,30.3447914247647
ABAT.OQ,American Battery Technology Co,United States of America,Metals & Mining,366954760.21,US02451V3096,11.2771780944301,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266667,0,2.8,10.8509025807634
BCML.OQ,BayCom Corp,United States of America,Banks,366880330.71,US07272M1071,35.7197334906156,36.037329899559,37.2645743949594,8.52018884823056,7.38573981430184,30.2129049084407,33.6061324765556,,,,,,,,,,,,,,,,,,,0,0.75,0.5,2.071429,34.7590777450347
NCMI.OQ,National Cinemedia Inc,United States of America,Media,366680929.99,US6353092066,44.1492516201468,43.3655791625914,39.0548304978706,32.6672385036984,34.3761856344325,42.1526794720603,28.9234654112957,31.1100265712946,26.6380945471138,26.1184619199815,,,,,,,,,,,,,,,,0,0,0,2.272727,38.5355838326731
MVST.OQ,Microvast Holdings Inc,United States of America,Machinery,366473122.4,US59516C1062,23.2370026411886,18.8042497915561,,,,,,,,,,,,,,,,,,,,,,,,0,0.230769,0,0.625,2.12169522902846
MVBF.OQ,MVB Financial Corp,United States of America,Banks,365965180.48,US5538101024,31.0782435404726,34.4739853777161,36.5259013108973,27.3041456852855,24.9679161347195,6.74286670424122,7.61482289866831,,,,,,,,,,,,,,,,,,,0,0.75,0,2.428571,35.0420042637826
CDZI.OQ,Cadiz Inc,United States of America,Water Utilities,364934481.24,US1275372076,19.0362582530697,25.2026786537955,26.9116069217821,20.0606470335946,21.6119258432106,15.0655749663515,8.41771839331965,10.5866476623202,,,,,,,,,,,,,,,,,,0,0.666667,0,2.5,23.8150038923275
GNE.N,Genie Energy Ltd,United States of America,Electric Utilities,363578962.77,US3722842081,9.59327949429089,10.1276746229495,14.4779895446523,13.6970099296797,11.812048323722,8.93749937623432,11.1723729099992,12.5642098279692,,,,,,,,,,,,,,,,,,0,0.266667,0,2.2,15.7928731376128
ATNI.OQ,ATN International Inc,United States of America,Diversified Telecommunication Services,363141939.33,US00215F1075,32.4053092880743,28.9393472402669,30.1634280501681,31.9634158463892,19.359176555051,19.9843525257182,21.3869740055361,19.3395083688838,,,,,,,,,,,,,,,,,,0,1.5,1,2.727273,25.9863500435026
CATX.A,Perspective Therapeutics Inc,United States of America,Biotechnology,362666906.46,US46489V3024,15.0274140192631,14.8195074770008,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.615385,20.3678266164134
FATE.OQ,Fate Therapeutics Inc,United States of America,Biotechnology,362499068.46,US31189P1021,50.8447466056882,38.2969177127967,39.6281356485473,39.5368945595296,32.8968195088351,28.3517937128463,23.1027762237999,,,,,,,,,,,,,,,,,,,0,0.444444,0.428571,2.230769,55.3032651030534
CMCL.A,Caledonia Mining Corporation PLC,United States of America,Metals & Mining,361952678.88,JE00BF0XVB15,42.3956095329149,50.3572383594973,39.6993660778513,38.8376257835484,27.4226597984275,26.5665029530353,18.933728706382,,,,,,,,,,,,,,,,,,,1.289903,2.142857,1.571429,2.153846,42.7712843783096
WEYS.OQ,WEYCO Group Inc,United States of America,Distributors,360698523.68,US9621491003,23.2446954317051,23.1502280725448,24.2186597411361,15.7066346479788,18.2993042474798,20.2568999969439,18.8922969082335,22.7243623709238,,,,,,,,,,,,,,,,,,0,0.5,0.5,2.875,25.5862616845316
MTRX.OQ,Matrix Service Co,United States of America,Construction & Engineering,358987926,US5768531056,46.6730048497271,54.6870499967395,49.5517199971638,32.5880027044744,28.9187372419495,25.1337073671725,13.9623634048126,,,,,,,,,,,,,,,,,,,0,0.733333,1.428571,2.5,43.6379988532833
NC.N,NACCO Industries Inc,United States of America,"Oil, Gas & Consumable Fuels",358178975,US6295791031,14.5552127393451,17.5583265719787,17.3175591099238,18.6118191754805,17.2151393564441,19.934472878135,14.6808977484121,16.6260083433448,,,,,,,,,,,,,,,,,,0,0.928571,0.428571,1.923077,21.0805739585742
FENC.OQ,Fennec Pharmaceuticals Inc,United States of America,Biotechnology,358138779.3,CA31447P1009,15.6579289452244,26.8842917738637,20.2936091870327,21.3390564671078,21.2308338616474,10.5311434438481,10.2536166793194,,,,,,,,,,,,,,,,,,,0,0,0,2.384615,15.4741037231698
CHMG.OQ,Chemung Financial Corp,United States of America,Banks,358112626,US1640241014,29.9848476216451,32.2860513482804,35.5362782474354,39.1134183833278,38.5497087989163,31.7503394666419,39.5439819115729,26.9859649799678,,,,,,,,,,,,,,,,,,0,0.75,0.5,2.071429,31.2735667090301
RPAY.OQ,Repay Holdings Corp,United States of America,Financial Services,354989945.05,US76029L1008,27.4810498091814,30.2208127885628,28.940315285102,27.277403768645,14.3052487235553,,,,,,,,,,,,,,,,,,,,,0,1.5,1,2.428571,26.6216130042099
OPAL.OQ,Opal Fuels Inc,United States of America,"Oil, Gas & Consumable Fuels",354755859.43,US68347P1030,6.86381320819831,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285714,0.428571,1.538462,7.66643772907444
LYEL.OQ,Lyell Immunopharma Inc,United States of America,Biotechnology,353978099.79,US55083R2031,42.5263082836435,37.1003717693545,28.3410605186131,,,,,,,,,,,,,,,,,,,,,,,0,0.333333,0.428571,2,42.0403025994689
MGPI.OQ,MGP Ingredients Inc,United States of America,Beverages,353693972.35,US55303J1060,42.7931961145553,46.2323104294996,29.8443880066989,41.1970859602791,40.1986146609369,39.6621456511406,41.2245931523715,41.1910663561457,,,,,,,,,,,,,,,,,,0,1.8,1.571429,4,48.6179538841517
ACCO.N,ACCO Brands Corp,United States of America,Commercial Services & Supplies,353347351.02,US00081T1088,77.4141030714809,78.7123804997579,76.1583221227596,76.1693729804362,76.3656700015077,72.1596734867462,60.7224559183313,57.5723232502395,53.3672433498694,,,,,,,,,,,,,,,,,0,2,2,3.8,75.2264563312777
GEVO.OQ,Gevo Inc,United States of America,"Oil, Gas & Consumable Fuels",352946427.05,US3743964062,43.3377313022718,45.5483544289971,52.1710693212029,46.8753415503891,,,,,,,,,,,,,,,,,,,,,,0,0.466667,2.714286,2.6,43.6642367330087
WSBF.OQ,Waterstone Financial Inc,United States of America,Financial Services,352035099,US94188P1012,38.6640381475621,36.7054027299269,39.7913914603376,44.3537788589281,40.4919157705931,35.7447450954429,38.1268369995935,39.0269782363326,31.1845728173928,,,,,,,,,,,,,,,,,0,0.75,0,1.928571,43.0989629679027
FHTX.OQ,Foghorn Therapeutics Inc,United States of America,Biotechnology,349347835.9,US3441741077,15.7677134884228,14.4671649330137,14.6065797631867,15.9217013332248,20.0276498734675,,,,,,,,,,,,,,,,,,,,,0,0,0,1.692308,15.8921207277973
PTLO.OQ,Portillos Inc,United States of America,"Hotels, Restaurants & Leisure",348705318.4,US73642K1060,25.0990670698572,26.7286454413994,29.0466557505316,,,,,,,,,,,,,,,,,,,,,,,0,0,0.5,2.875,32.8653900541171
BYND.OQ,Beyond Meat Inc,United States of America,Food Products,348551826.8292,US08862E1091,43.180756043529,32.7400512947441,28.1082397883463,21.4203377458661,20.7790364539141,17.1677791733719,,,,,,,,,,,,,,,,,,,,0,1.8,1.428571,2.625,45.0032087236384
ARTNA.OQ,Artesian Resources Corp,United States of America,Water Utilities,348049374.3,US0431132085,9.75979578318759,14.6845156222261,15.2534391496587,9.18188240698511,1.36342211884945,6.62026602923927,3.16369349481932,4.43575741782262,,,,,,,,,,,,,,,,,,0,0.733333,0,1.3,10.3251775041361
ARL.N,American Realty Investors Inc,United States of America,Real Estate Management & Development,347268924.5,US0291741090,9.33585481816894,18.8045059417991,15.4885677505041,16.7697178897675,12.101156488615,13.5871918855188,16.3900126664442,,,,,,,,,,,,,,,,,,,0,0,0,1.9,8.75635812963897
IMRX.OQ,Immuneering Corp,United States of America,Biotechnology,344837152.66,US45254E1073,32.1931327833184,30.1415221184896,22.5921342878327,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.923077,33.2750588495586
SNDL.OQ,SNDL Inc,United States of America,Pharmaceuticals,343426007.76,CA83307B1013,20.7802031340085,24.0510148397647,22.5472653002651,23.2757307745143,25.4771260388959,,,,,,,,,,,,,,,,,,,,,0,0.176471,0,2.923077,20.0838703643729
NWFL.OQ,Norwood Financial Corp,United States of America,Banks,340225436.76,US6695491075,8.76613397776089,7.94509220732131,10.6724236174329,16.0274025790845,19.8723728929797,21.2111296185567,15.7275031703536,21.2771839419743,,,,,,,,,,,,,,,,,,0,0,0,1.357143,7.4522226899178
CVEO.N,Civeo Corp,United States of America,Commercial Services & Supplies,338366712.32,CA17878Y2078,48.1565130275618,36.6151911343188,31.7816102577621,29.5595137275662,,,,,,,,,,,,,,,,,,,,,,0,1.333333,1.666667,2.6,45.7384553087388
PINE.N,Alpine Income Property Trust Inc,United States of America,Diversified REITs,337930299.05,US02083X1037,23.3391639281071,15.8373075536716,12.8828682388275,12.2844374423855,12.9934709636311,21.5455687172631,,,,,,,,,,,,,,,,,,,,0,0.416667,0,2.8,20.462304588307
TSBK.OQ,Timberland Bancorp Inc,United States of America,Banks,337776171.95,US8870981011,33.1481454788894,29.5337353959644,32.8597479643666,33.5066269885554,17.8267722898148,25.0306362774316,24.6924633205742,28.6049913262815,,,,,,,,,,,,,,,,,,0,1.5,0.5,1.928571,32.7601485698608
XPOF.N,Xponential Fitness Inc,United States of America,"Hotels, Restaurants & Leisure",337340500,US98422X1019,12.4492383859034,11.6685985885332,12.1613116888991,13.0196740927471,,,,,,,,,,,,,,,,,,,,,,0,0.666667,0,1.875,11.4523812312354
TWIN.OQ,Twin Disc Inc,United States of America,Machinery,336484553.91,US9014761012,33.1260246106498,30.2848923397995,31.7739077490836,32.4449615485144,22.0490456629788,13.0155996036341,,,,,,,,,,,,,,,,,,,,0,0.076923,0,2.125,32.3057193166286
SOHU.OQ,Sohu.com Ltd,United States of America,Entertainment,335769003.36,US83410S1087,24.7418061401439,23.7569674298601,27.6773443217901,29.8441682091529,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.272727,22.3012939912122
ZNTL.OQ,Zentalis Pharmaceuticals Inc,United States of America,Biotechnology,335287699.08,US98943L1070,21.7070688135478,22.6307365172131,27.9274447493956,36.7053697600808,30.6312427136342,,,,,,,,,,,,,,,,,,,,,0,0,0,1.692308,23.0443026391101
MASS.OQ,908 Devices Inc,United States of America,"Electronic Equipment, Instruments & Components",331910080.36,US65443P1021,23.8167718660236,28.3936265083045,24.4732168353003,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2.230769,44.3919424216631
SEG.N,Seaport Entertainment Group Inc,United States of America,Real Estate Management & Development,330417297.1,US8122152007,8.05896168236173,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285714,0,2.1,8.7334319436443
ALMU.OQ,Aeluma Inc,United States of America,Semiconductors & Semiconductor Equipment,329312976.65,US00776X1090,5.74419660618955,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.375,6.2928044499354
LE.OQ,Lands' End Inc,United States of America,Specialty Retail,329234685.57,US51509F1057,50.6819148770204,40.0709673543553,45.5289229665185,49.4794725369348,54.8422343732545,53.7185013907524,52.9923406545269,53.6776348264779,51.9023618632587,,,,,,,,,,,,,,,,,0,0.777778,0.875,3.75,45.5225815901181
LZM.N,Lifezone Metals Ltd,United States of America,Metals & Mining,329047307.76,IM00BLCY1J27,25.8222676665169,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5,3.285714,1.461538,29.1809506593685
AIRJ.OQ,Airjoule Technologies Corp,United States of America,Machinery,328698669.52,US6121601016,9.39988924281499,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230769,0,2.375,13.9512251603206
MLP.N,Maui Land & Pineapple Company Inc,United States of America,Real Estate Management & Development,328560583.24,US5773451019,16.9132670705115,9.24998707982041,21.8621179966143,22.4095109495512,12.3927344838073,14.7698281423125,15.9015164583831,,,,,,,,,,,,,,,,,,,0,0.083333,0,2.5,24.4795498572044
MBI.N,MBIA Inc,United States of America,Insurance,326487189.99,US55262C1009,20.8283659570497,20.1614731667543,23.1654184109958,24.8650590651288,26.0877312807375,23.4575918920181,22.6150080665997,25.7985002177139,31.8049540460015,33.5796519742632,23.6895655258117,40.8942734169313,41.4186751459745,46.2677981328236,34.8693432329274,27.7298498299147,35.4407274525871,32.2717259676236,38.4030616763815,44.1746145543888,47.2357471933642,31.0042040585334,40.2027755237917,,,0,0.75,0,2.571429,19.4781815728868
CZFS.OQ,Citizens Financial Services Inc,United States of America,Banks,324957821.68,US1746151042,14.105182082203,5.21939495425834,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.571429,15.4789385922377
GASS.OQ,StealthGas Inc,United States of America,"Oil, Gas & Consumable Fuels",323515468.2,MHY816691064,19.2104547769418,20.7516934780356,24.2159583603622,17.0993179302555,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.923077,17.1832591116164
KCLI.PK,Kansas City Life Insurance Co,United States of America,Insurance,323426027.6,US4848362004,9.85763312020071,8.60826152990525,8.28310026768001,8.10140007801749,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,0.285714,9.38971202665847
TSSI.OQ,TSS Inc,United States of America,IT Services,323131233.56,US87288V1017,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.692308,13.8672400406495
ONIT.N,Onity Group Inc,United States of America,Financial Services,322613561.62,US6757466064,26.2149941395183,32.5133880866597,42.5807867681171,40.0911109411579,44.5514042987275,43.74974928762,46.5749354030349,29.1786825725843,28.9846372184271,29.8024764142038,33.9560914263875,,,,,,,,,,,,,,,0,0.75,0,2.357143,29.0852428657313
NODK.OQ,NI Holdings Inc,United States of America,Insurance,321968189.64,US65342T1060,36.7574961683803,30.617540841663,39.9595935868195,29.2690376578101,34.7509924805007,17.2778282304994,11.8593043187091,,,,,,,,,,,,,,,,,,,0,0.75,0,2.071429,26.9573650564623
YSG.N,Yatsen Holding Ltd,United States of America,Personal Care Products,321958328.86,US9851942089,50.1643533401148,48.3974687815013,26.9793078588659,16.7647088215252,,,,,,,,,,,,,,,,,,,,,,0,2.75,2.125,1.375,53.4578527435625
